source_version	source_table	activity_group_id	drug_code	source_name	identifier	standard_inchi_key	mic_value	mic_qualifier	mic_units	row_count	isolate_count	site_count	source	method_1	method_2	method_3	method_cc	method_mic	phenotype	quality	platedesign	belongs_gpi	phenotype_quality	readingday	primary_method	phenotype_description	mic	log2mic	binary_phenotype
3.4.0	DST_MEASUREMENTS	dst_measurements:8215184e72c5d770	AMI	AMIKACIN	CHEBI:2637	LKCWBDHBTVXHDL-RMDFUYIESA-N	8	>	mg/L	71	71		CRyPTIC	liquid media	microdilution plate	UKMYC5	1.0	>8	R	MEDIUM
3.4.0	DST_MEASUREMENTS	dst_measurements:3c8188e5546b3f14	AMI	AMIKACIN	CHEBI:2637	LKCWBDHBTVXHDL-RMDFUYIESA-N				12	12		CRyPTIC	liquid media	microdilution plate	UKMYC5	1.0			HIGH
3.4.0	DST_MEASUREMENTS	dst_measurements:c3ff1246080e531c	AMI	AMIKACIN	CHEBI:2637	LKCWBDHBTVXHDL-RMDFUYIESA-N				13	13		CRyPTIC	liquid media	microdilution plate	UKMYC5	1.0			LOW
3.4.0	DST_MEASUREMENTS	dst_measurements:c339b57c86af4a06	AMI	AMIKACIN	CHEBI:2637	LKCWBDHBTVXHDL-RMDFUYIESA-N				106	106		CRyPTIC	liquid media	microdilution plate	UKMYC5	1.0			MEDIUM
3.4.0	DST_MEASUREMENTS	dst_measurements:42dfb77ce66b7d48	AMI	AMIKACIN	CHEBI:2637	LKCWBDHBTVXHDL-RMDFUYIESA-N	0.5		mg/L	3712	3712		CRyPTIC	liquid media	microdilution plate	UKMYC6	1.0	0.5	S	HIGH
3.4.0	DST_MEASUREMENTS	dst_measurements:c1fb6e9266cc24df	AMI	AMIKACIN	CHEBI:2637	LKCWBDHBTVXHDL-RMDFUYIESA-N	0.5		mg/L	596	596		CRyPTIC	liquid media	microdilution plate	UKMYC6	1.0	0.5	S	LOW
3.4.0	DST_MEASUREMENTS	dst_measurements:5b8ac61ea072d553	AMI	AMIKACIN	CHEBI:2637	LKCWBDHBTVXHDL-RMDFUYIESA-N	0.5		mg/L	296	296		CRyPTIC	liquid media	microdilution plate	UKMYC6	1.0	0.5	S	MEDIUM
3.4.0	DST_MEASUREMENTS	dst_measurements:5e80697faeca80d3	AMI	AMIKACIN	CHEBI:2637	LKCWBDHBTVXHDL-RMDFUYIESA-N	1.0		mg/L	542	542		CRyPTIC	liquid media	microdilution plate	UKMYC6	1.0	1.0	S	HIGH
3.4.0	DST_MEASUREMENTS	dst_measurements:63017f64a455ac60	AMI	AMIKACIN	CHEBI:2637	LKCWBDHBTVXHDL-RMDFUYIESA-N	1.0		mg/L	113	113		CRyPTIC	liquid media	microdilution plate	UKMYC6	1.0	1.0	S	LOW
3.4.0	DST_MEASUREMENTS	dst_measurements:d884ba14f19c9111	AMI	AMIKACIN	CHEBI:2637	LKCWBDHBTVXHDL-RMDFUYIESA-N	1.0		mg/L	78	78		CRyPTIC	liquid media	microdilution plate	UKMYC6	1.0	1.0	S	MEDIUM
3.4.0	DST_MEASUREMENTS	dst_measurements:14336490e8ab7341	AMI	AMIKACIN	CHEBI:2637	LKCWBDHBTVXHDL-RMDFUYIESA-N	16.0		mg/L	52	52		CRyPTIC	liquid media	microdilution plate	UKMYC6	1.0	16.0	R	HIGH
3.4.0	DST_MEASUREMENTS	dst_measurements:9cfed3a5c0894c69	AMI	AMIKACIN	CHEBI:2637	LKCWBDHBTVXHDL-RMDFUYIESA-N	16.0		mg/L	22	22		CRyPTIC	liquid media	microdilution plate	UKMYC6	1.0	16.0	R	LOW
3.4.0	DST_MEASUREMENTS	dst_measurements:de7fc763cf2e2b9f	AMI	AMIKACIN	CHEBI:2637	LKCWBDHBTVXHDL-RMDFUYIESA-N	16.0		mg/L	25	25		CRyPTIC	liquid media	microdilution plate	UKMYC6	1.0	16.0	R	MEDIUM
3.4.0	DST_MEASUREMENTS	dst_measurements:5c07401eb6ee1432	AMI	AMIKACIN	CHEBI:2637	LKCWBDHBTVXHDL-RMDFUYIESA-N	2.0		mg/L	41	41		CRyPTIC	liquid media	microdilution plate	UKMYC6	1.0	2.0	R	HIGH
3.4.0	DST_MEASUREMENTS	dst_measurements:ec77789a5699dd36	AMI	AMIKACIN	CHEBI:2637	LKCWBDHBTVXHDL-RMDFUYIESA-N	2.0		mg/L	29	29		CRyPTIC	liquid media	microdilution plate	UKMYC6	1.0	2.0	R	LOW
3.4.0	DST_MEASUREMENTS	dst_measurements:7cf3299feace3e2c	AMI	AMIKACIN	CHEBI:2637	LKCWBDHBTVXHDL-RMDFUYIESA-N	2.0		mg/L	18	18		CRyPTIC	liquid media	microdilution plate	UKMYC6	1.0	2.0	R	MEDIUM
3.4.0	DST_MEASUREMENTS	dst_measurements:39d99efa7cc2b0fd	AMI	AMIKACIN	CHEBI:2637	LKCWBDHBTVXHDL-RMDFUYIESA-N	4.0		mg/L	26	26		CRyPTIC	liquid media	microdilution plate	UKMYC6	1.0	4.0	R	HIGH
3.4.0	DST_MEASUREMENTS	dst_measurements:ecfdb6df28abc1a9	AMI	AMIKACIN	CHEBI:2637	LKCWBDHBTVXHDL-RMDFUYIESA-N	4.0		mg/L	7	7		CRyPTIC	liquid media	microdilution plate	UKMYC6	1.0	4.0	R	LOW
3.4.0	DST_MEASUREMENTS	dst_measurements:aacf353b695aeea9	AMI	AMIKACIN	CHEBI:2637	LKCWBDHBTVXHDL-RMDFUYIESA-N	4.0		mg/L	7	7		CRyPTIC	liquid media	microdilution plate	UKMYC6	1.0	4.0	R	MEDIUM
3.4.0	DST_MEASUREMENTS	dst_measurements:9c18d45efecffb70	AMI	AMIKACIN	CHEBI:2637	LKCWBDHBTVXHDL-RMDFUYIESA-N	8.0		mg/L	20	20		CRyPTIC	liquid media	microdilution plate	UKMYC6	1.0	8.0	R	HIGH
